"State","State_Period","Lunge_y_n","Dive_Start","Dive_End","Dive_Max","Duration","File","ID","Begin","End","Interval_Start","Interval_End"
"R","Night",0,2024-07-27 21:09:38,2024-07-27 21:12:21,5.28509398652679,163,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:09:38Z","2024-07-27T21:12:21Z",2024-07-27 21:11:30,2024-07-27 21:12:00
"R","Night",0,2024-07-27 21:09:38,2024-07-27 21:12:21,5.28509398652679,163,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:09:38Z","2024-07-27T21:12:21Z",2024-07-27 21:12:00,2024-07-27 21:12:30
"SU_R","Night",0,2024-07-27 21:12:21,2024-07-27 21:13:37,1,75.6999999999971,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:12:21Z","2024-07-27T21:13:37Z",2024-07-27 21:12:30,2024-07-27 21:13:00
"SU_R","Night",0,2024-07-27 21:12:21,2024-07-27 21:13:37,1,75.6999999999971,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:12:21Z","2024-07-27T21:13:37Z",2024-07-27 21:13:00,2024-07-27 21:13:30
"R","Night",0,2024-07-27 21:13:37,2024-07-27 21:16:29,4.85279165496408,172.300000000003,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:13:37Z","2024-07-27T21:16:29Z",2024-07-27 21:13:30,2024-07-27 21:14:00
"R","Night",0,2024-07-27 21:13:37,2024-07-27 21:16:29,4.85279165496408,172.300000000003,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:13:37Z","2024-07-27T21:16:29Z",2024-07-27 21:14:00,2024-07-27 21:14:30
"R","Night",0,2024-07-27 21:13:37,2024-07-27 21:16:29,4.85279165496408,172.300000000003,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:13:37Z","2024-07-27T21:16:29Z",2024-07-27 21:14:30,2024-07-27 21:15:00
"R","Night",0,2024-07-27 21:13:37,2024-07-27 21:16:29,4.85279165496408,172.300000000003,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:13:37Z","2024-07-27T21:16:29Z",2024-07-27 21:15:00,2024-07-27 21:15:30
"R","Night",0,2024-07-27 21:13:37,2024-07-27 21:16:29,4.85279165496408,172.300000000003,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:13:37Z","2024-07-27T21:16:29Z",2024-07-27 21:15:30,2024-07-27 21:16:00
"R","Night",0,2024-07-27 21:13:37,2024-07-27 21:16:29,4.85279165496408,172.300000000003,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:13:37Z","2024-07-27T21:16:29Z",2024-07-27 21:16:00,2024-07-27 21:16:30
"SU_R","Night",0,2024-07-27 21:16:29,2024-07-27 21:17:31,1,61.5999999999985,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:16:29Z","2024-07-27T21:17:31Z",2024-07-27 21:16:30,2024-07-27 21:17:00
"SU_R","Night",0,2024-07-27 21:16:29,2024-07-27 21:17:31,1,61.5999999999985,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:16:29Z","2024-07-27T21:17:31Z",2024-07-27 21:17:00,2024-07-27 21:17:30
"R","Night",0,2024-07-27 21:17:31,2024-07-27 21:19:49,4.42066071141128,138.099999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:17:31Z","2024-07-27T21:19:49Z",2024-07-27 21:17:30,2024-07-27 21:18:00
"R","Night",0,2024-07-27 21:17:31,2024-07-27 21:19:49,4.42066071141128,138.099999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:17:31Z","2024-07-27T21:19:49Z",2024-07-27 21:18:00,2024-07-27 21:18:30
"R","Night",0,2024-07-27 21:17:31,2024-07-27 21:19:49,4.42066071141128,138.099999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:17:31Z","2024-07-27T21:19:49Z",2024-07-27 21:18:30,2024-07-27 21:19:00
"R","Night",0,2024-07-27 21:17:31,2024-07-27 21:19:49,4.42066071141128,138.099999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:17:31Z","2024-07-27T21:19:49Z",2024-07-27 21:19:00,2024-07-27 21:19:30
"R","Night",0,2024-07-27 21:17:31,2024-07-27 21:19:49,4.42066071141128,138.099999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:17:31Z","2024-07-27T21:19:49Z",2024-07-27 21:19:30,2024-07-27 21:20:00
"SU_R","Night",0,2024-07-27 21:19:49,2024-07-27 21:21:05,1,76.3000000000029,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:19:49Z","2024-07-27T21:21:05Z",2024-07-27 21:20:00,2024-07-27 21:20:30
"SU_R","Night",0,2024-07-27 21:19:49,2024-07-27 21:21:05,1,76.3000000000029,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:19:49Z","2024-07-27T21:21:05Z",2024-07-27 21:20:30,2024-07-27 21:21:00
"R","Night",0,2024-07-27 21:21:05,2024-07-27 21:23:09,3.90112230916425,123.599999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:21:05Z","2024-07-27T21:23:09Z",2024-07-27 21:21:00,2024-07-27 21:21:30
"R","Night",0,2024-07-27 21:21:05,2024-07-27 21:23:09,3.90112230916425,123.599999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:21:05Z","2024-07-27T21:23:09Z",2024-07-27 21:21:30,2024-07-27 21:22:00
"R","Night",0,2024-07-27 21:21:05,2024-07-27 21:23:09,3.90112230916425,123.599999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:21:05Z","2024-07-27T21:23:09Z",2024-07-27 21:22:00,2024-07-27 21:22:30
"R","Night",0,2024-07-27 21:21:05,2024-07-27 21:23:09,3.90112230916425,123.599999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:21:05Z","2024-07-27T21:23:09Z",2024-07-27 21:22:30,2024-07-27 21:23:00
"SU_R","Night",0,2024-07-27 21:23:09,2024-07-27 21:24:58,1,108.5,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:23:09Z","2024-07-27T21:24:58Z",2024-07-27 21:23:00,2024-07-27 21:23:30
"SU_R","Night",0,2024-07-27 21:23:09,2024-07-27 21:24:58,1,108.5,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:23:09Z","2024-07-27T21:24:58Z",2024-07-27 21:23:30,2024-07-27 21:24:00
"SU_R","Night",0,2024-07-27 21:23:09,2024-07-27 21:24:58,1,108.5,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:23:09Z","2024-07-27T21:24:58Z",2024-07-27 21:24:00,2024-07-27 21:24:30
"SU_R","Night",0,2024-07-27 21:23:09,2024-07-27 21:24:58,1,108.5,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:23:09Z","2024-07-27T21:24:58Z",2024-07-27 21:24:30,2024-07-27 21:25:00
"R","Night",0,2024-07-27 21:24:58,2024-07-27 21:27:40,4.32783724443419,162.5,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:24:58Z","2024-07-27T21:27:40Z",2024-07-27 21:25:00,2024-07-27 21:25:30
"R","Night",0,2024-07-27 21:24:58,2024-07-27 21:27:40,4.32783724443419,162.5,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:24:58Z","2024-07-27T21:27:40Z",2024-07-27 21:25:30,2024-07-27 21:26:00
"R","Night",0,2024-07-27 21:24:58,2024-07-27 21:27:40,4.32783724443419,162.5,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:24:58Z","2024-07-27T21:27:40Z",2024-07-27 21:26:00,2024-07-27 21:26:30
"R","Night",0,2024-07-27 21:24:58,2024-07-27 21:27:40,4.32783724443419,162.5,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:24:58Z","2024-07-27T21:27:40Z",2024-07-27 21:26:30,2024-07-27 21:27:00
"R","Night",0,2024-07-27 21:24:58,2024-07-27 21:27:40,4.32783724443419,162.5,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:24:58Z","2024-07-27T21:27:40Z",2024-07-27 21:27:00,2024-07-27 21:27:30
"SU_R","Night",0,2024-07-27 21:27:40,2024-07-27 21:27:55,1,15.2000000000007,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:27:40Z","2024-07-27T21:27:55Z",2024-07-27 21:27:30,2024-07-27 21:28:00
"R","Night",0,2024-07-27 21:27:55,2024-07-27 21:28:48,2.14622790187757,52.5999999999985,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:27:55Z","2024-07-27T21:28:48Z",2024-07-27 21:28:00,2024-07-27 21:28:30
"R","Night",0,2024-07-27 21:27:55,2024-07-27 21:28:48,2.14622790187757,52.5999999999985,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:27:55Z","2024-07-27T21:28:48Z",2024-07-27 21:28:30,2024-07-27 21:29:00
"SU_R","Night",0,2024-07-27 21:28:48,2024-07-27 21:30:55,1,127.100000000002,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:28:48Z","2024-07-27T21:30:55Z",2024-07-27 21:29:00,2024-07-27 21:29:30
"SU_R","Night",0,2024-07-27 21:28:48,2024-07-27 21:30:55,1,127.100000000002,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:28:48Z","2024-07-27T21:30:55Z",2024-07-27 21:29:30,2024-07-27 21:30:00
"SU_R","Night",0,2024-07-27 21:28:48,2024-07-27 21:30:55,1,127.100000000002,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:28:48Z","2024-07-27T21:30:55Z",2024-07-27 21:30:00,2024-07-27 21:30:30
"SU_R","Night",0,2024-07-27 21:28:48,2024-07-27 21:30:55,1,127.100000000002,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:28:48Z","2024-07-27T21:30:55Z",2024-07-27 21:30:30,2024-07-27 21:31:00
"R","Night",0,2024-07-27 21:30:55,2024-07-27 21:32:57,4.1082518759021,122,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:30:55Z","2024-07-27T21:32:57Z",2024-07-27 21:31:00,2024-07-27 21:31:30
"R","Night",0,2024-07-27 21:30:55,2024-07-27 21:32:57,4.1082518759021,122,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:30:55Z","2024-07-27T21:32:57Z",2024-07-27 21:31:30,2024-07-27 21:32:00
"R","Night",0,2024-07-27 21:30:55,2024-07-27 21:32:57,4.1082518759021,122,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:30:55Z","2024-07-27T21:32:57Z",2024-07-27 21:32:00,2024-07-27 21:32:30
"R","Night",0,2024-07-27 21:30:55,2024-07-27 21:32:57,4.1082518759021,122,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:30:55Z","2024-07-27T21:32:57Z",2024-07-27 21:32:30,2024-07-27 21:33:00
"SU_R","Night",0,2024-07-27 21:32:57,2024-07-27 21:33:59,1,61.7999999999993,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:32:57Z","2024-07-27T21:33:59Z",2024-07-27 21:33:00,2024-07-27 21:33:30
"SU_R","Night",0,2024-07-27 21:32:57,2024-07-27 21:33:59,1,61.7999999999993,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:32:57Z","2024-07-27T21:33:59Z",2024-07-27 21:33:30,2024-07-27 21:34:00
"R","Night",0,2024-07-27 21:33:59,2024-07-27 21:35:23,4.18038906439217,83.8999999999978,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:33:59Z","2024-07-27T21:35:23Z",2024-07-27 21:34:00,2024-07-27 21:34:30
"R","Night",0,2024-07-27 21:33:59,2024-07-27 21:35:23,4.18038906439217,83.8999999999978,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:33:59Z","2024-07-27T21:35:23Z",2024-07-27 21:34:30,2024-07-27 21:35:00
"R","Night",0,2024-07-27 21:33:59,2024-07-27 21:35:23,4.18038906439217,83.8999999999978,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:33:59Z","2024-07-27T21:35:23Z",2024-07-27 21:35:00,2024-07-27 21:35:30
"SU_R","Night",0,2024-07-27 21:35:23,2024-07-27 21:36:26,1,63.5,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:35:23Z","2024-07-27T21:36:26Z",2024-07-27 21:35:30,2024-07-27 21:36:00
"SU_R","Night",0,2024-07-27 21:35:23,2024-07-27 21:36:26,1,63.5,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:35:23Z","2024-07-27T21:36:26Z",2024-07-27 21:36:00,2024-07-27 21:36:30
"R","Night",0,2024-07-27 21:36:26,2024-07-27 21:38:36,4.42994142991339,129.900000000001,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:36:26Z","2024-07-27T21:38:36Z",2024-07-27 21:36:30,2024-07-27 21:37:00
"R","Night",0,2024-07-27 21:36:26,2024-07-27 21:38:36,4.42994142991339,129.900000000001,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:36:26Z","2024-07-27T21:38:36Z",2024-07-27 21:37:00,2024-07-27 21:37:30
"R","Night",0,2024-07-27 21:36:26,2024-07-27 21:38:36,4.42994142991339,129.900000000001,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:36:26Z","2024-07-27T21:38:36Z",2024-07-27 21:37:30,2024-07-27 21:38:00
"R","Night",0,2024-07-27 21:36:26,2024-07-27 21:38:36,4.42994142991339,129.900000000001,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:36:26Z","2024-07-27T21:38:36Z",2024-07-27 21:38:00,2024-07-27 21:38:30
"SU_R","Night",0,2024-07-27 21:38:36,2024-07-27 21:39:53,1,77.2000000000007,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:38:36Z","2024-07-27T21:39:53Z",2024-07-27 21:38:30,2024-07-27 21:39:00
"SU_R","Night",0,2024-07-27 21:38:36,2024-07-27 21:39:53,1,77.2000000000007,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:38:36Z","2024-07-27T21:39:53Z",2024-07-27 21:39:00,2024-07-27 21:39:30
"SU_R","Night",0,2024-07-27 21:38:36,2024-07-27 21:39:53,1,77.2000000000007,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:38:36Z","2024-07-27T21:39:53Z",2024-07-27 21:39:30,2024-07-27 21:40:00
"R","Night",0,2024-07-27 21:39:53,2024-07-27 21:42:13,3.34034216753456,139.299999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:39:53Z","2024-07-27T21:42:13Z",2024-07-27 21:40:00,2024-07-27 21:40:30
"R","Night",0,2024-07-27 21:39:53,2024-07-27 21:42:13,3.34034216753456,139.299999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:39:53Z","2024-07-27T21:42:13Z",2024-07-27 21:40:30,2024-07-27 21:41:00
"R","Night",0,2024-07-27 21:39:53,2024-07-27 21:42:13,3.34034216753456,139.299999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:39:53Z","2024-07-27T21:42:13Z",2024-07-27 21:41:00,2024-07-27 21:41:30
"R","Night",0,2024-07-27 21:39:53,2024-07-27 21:42:13,3.34034216753456,139.299999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:39:53Z","2024-07-27T21:42:13Z",2024-07-27 21:41:30,2024-07-27 21:42:00
"SU_R","Night",0,2024-07-27 21:42:13,2024-07-27 21:43:27,1,74.9000000000015,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:42:13Z","2024-07-27T21:43:27Z",2024-07-27 21:42:00,2024-07-27 21:42:30
"SU_R","Night",0,2024-07-27 21:42:13,2024-07-27 21:43:27,1,74.9000000000015,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:42:13Z","2024-07-27T21:43:27Z",2024-07-27 21:42:30,2024-07-27 21:43:00
"SU_R","Night",0,2024-07-27 21:42:13,2024-07-27 21:43:27,1,74.9000000000015,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:42:13Z","2024-07-27T21:43:27Z",2024-07-27 21:43:00,2024-07-27 21:43:30
"R","Night",0,2024-07-27 21:43:27,2024-07-27 21:45:01,5.7643831408924,93.7999999999993,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:43:27Z","2024-07-27T21:45:01Z",2024-07-27 21:43:30,2024-07-27 21:44:00
"R","Night",0,2024-07-27 21:43:27,2024-07-27 21:45:01,5.7643831408924,93.7999999999993,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:43:27Z","2024-07-27T21:45:01Z",2024-07-27 21:44:00,2024-07-27 21:44:30
"R","Night",0,2024-07-27 21:43:27,2024-07-27 21:45:01,5.7643831408924,93.7999999999993,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:43:27Z","2024-07-27T21:45:01Z",2024-07-27 21:44:30,2024-07-27 21:45:00
"SU_R","Night",0,2024-07-27 21:45:01,2024-07-27 21:45:59,1,58.2000000000007,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:45:01Z","2024-07-27T21:45:59Z",2024-07-27 21:45:00,2024-07-27 21:45:30
"SU_R","Night",0,2024-07-27 21:45:01,2024-07-27 21:45:59,1,58.2000000000007,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:45:01Z","2024-07-27T21:45:59Z",2024-07-27 21:45:30,2024-07-27 21:46:00
"R","Night",0,2024-07-27 21:45:59,2024-07-27 21:48:30,4.76123525208089,150.299999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:45:59Z","2024-07-27T21:48:30Z",2024-07-27 21:46:00,2024-07-27 21:46:30
"R","Night",0,2024-07-27 21:45:59,2024-07-27 21:48:30,4.76123525208089,150.299999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:45:59Z","2024-07-27T21:48:30Z",2024-07-27 21:46:30,2024-07-27 21:47:00
"R","Night",0,2024-07-27 21:45:59,2024-07-27 21:48:30,4.76123525208089,150.299999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:45:59Z","2024-07-27T21:48:30Z",2024-07-27 21:47:00,2024-07-27 21:47:30
"R","Night",0,2024-07-27 21:45:59,2024-07-27 21:48:30,4.76123525208089,150.299999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:45:59Z","2024-07-27T21:48:30Z",2024-07-27 21:47:30,2024-07-27 21:48:00
"R","Night",0,2024-07-27 21:45:59,2024-07-27 21:48:30,4.76123525208089,150.299999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:45:59Z","2024-07-27T21:48:30Z",2024-07-27 21:48:00,2024-07-27 21:48:30
"SU_R","Night",0,2024-07-27 21:48:30,2024-07-27 21:49:03,1,33.2999999999993,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:48:30Z","2024-07-27T21:49:03Z",2024-07-27 21:48:30,2024-07-27 21:49:00
"F","Night",1,2024-07-27 21:49:03,2024-07-27 21:53:06,45.3943358110423,242.599999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:49:03Z","2024-07-27T21:53:06Z",2024-07-27 21:49:00,2024-07-27 21:49:30
"F","Night",1,2024-07-27 21:49:03,2024-07-27 21:53:06,45.3943358110423,242.599999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:49:03Z","2024-07-27T21:53:06Z",2024-07-27 21:49:30,2024-07-27 21:50:00
"F","Night",1,2024-07-27 21:49:03,2024-07-27 21:53:06,45.3943358110423,242.599999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:49:03Z","2024-07-27T21:53:06Z",2024-07-27 21:50:00,2024-07-27 21:50:30
"F","Night",1,2024-07-27 21:49:03,2024-07-27 21:53:06,45.3943358110423,242.599999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:49:03Z","2024-07-27T21:53:06Z",2024-07-27 21:50:30,2024-07-27 21:51:00
"F","Night",1,2024-07-27 21:49:03,2024-07-27 21:53:06,45.3943358110423,242.599999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:49:03Z","2024-07-27T21:53:06Z",2024-07-27 21:51:00,2024-07-27 21:51:30
"F","Night",1,2024-07-27 21:49:03,2024-07-27 21:53:06,45.3943358110423,242.599999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:49:03Z","2024-07-27T21:53:06Z",2024-07-27 21:51:30,2024-07-27 21:52:00
"F","Night",1,2024-07-27 21:49:03,2024-07-27 21:53:06,45.3943358110423,242.599999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:49:03Z","2024-07-27T21:53:06Z",2024-07-27 21:52:00,2024-07-27 21:52:30
"F","Night",1,2024-07-27 21:49:03,2024-07-27 21:53:06,45.3943358110423,242.599999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:49:03Z","2024-07-27T21:53:06Z",2024-07-27 21:52:30,2024-07-27 21:53:00
"SU_F","Night",0,2024-07-27 21:53:06,2024-07-27 21:54:39,1,93.3000000000029,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:53:06Z","2024-07-27T21:54:39Z",2024-07-27 21:53:00,2024-07-27 21:53:30
"SU_F","Night",0,2024-07-27 21:53:06,2024-07-27 21:54:39,1,93.3000000000029,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:53:06Z","2024-07-27T21:54:39Z",2024-07-27 21:53:30,2024-07-27 21:54:00
"SU_F","Night",0,2024-07-27 21:53:06,2024-07-27 21:54:39,1,93.3000000000029,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:53:06Z","2024-07-27T21:54:39Z",2024-07-27 21:54:00,2024-07-27 21:54:30
"R","Night",0,2024-07-27 21:54:39,2024-07-27 21:55:56,3.42526916920442,77.0999999999985,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:54:39Z","2024-07-27T21:55:56Z",2024-07-27 21:54:30,2024-07-27 21:55:00
"R","Night",0,2024-07-27 21:54:39,2024-07-27 21:55:56,3.42526916920442,77.0999999999985,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:54:39Z","2024-07-27T21:55:56Z",2024-07-27 21:55:00,2024-07-27 21:55:30
"R","Night",0,2024-07-27 21:54:39,2024-07-27 21:55:56,3.42526916920442,77.0999999999985,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:54:39Z","2024-07-27T21:55:56Z",2024-07-27 21:55:30,2024-07-27 21:56:00
"SU_R","Night",0,2024-07-27 21:55:56,2024-07-27 22:00:04,1,247.799999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:55:56Z","2024-07-27T22:00:04Z",2024-07-27 21:56:00,2024-07-27 21:56:30
"SU_R","Night",0,2024-07-27 21:55:56,2024-07-27 22:00:04,1,247.799999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:55:56Z","2024-07-27T22:00:04Z",2024-07-27 21:56:30,2024-07-27 21:57:00
"SU_R","Night",0,2024-07-27 21:55:56,2024-07-27 22:00:04,1,247.799999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:55:56Z","2024-07-27T22:00:04Z",2024-07-27 21:57:00,2024-07-27 21:57:30
"SU_R","Night",0,2024-07-27 21:55:56,2024-07-27 22:00:04,1,247.799999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:55:56Z","2024-07-27T22:00:04Z",2024-07-27 21:57:30,2024-07-27 21:58:00
"SU_R","Night",0,2024-07-27 21:55:56,2024-07-27 22:00:04,1,247.799999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:55:56Z","2024-07-27T22:00:04Z",2024-07-27 21:58:00,2024-07-27 21:58:30
"SU_R","Night",0,2024-07-27 21:55:56,2024-07-27 22:00:04,1,247.799999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:55:56Z","2024-07-27T22:00:04Z",2024-07-27 21:58:30,2024-07-27 21:59:00
"SU_R","Night",0,2024-07-27 21:55:56,2024-07-27 22:00:04,1,247.799999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:55:56Z","2024-07-27T22:00:04Z",2024-07-27 21:59:00,2024-07-27 21:59:30
"SU_R","Night",0,2024-07-27 21:55:56,2024-07-27 22:00:04,1,247.799999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T21:55:56Z","2024-07-27T22:00:04Z",2024-07-27 21:59:30,2024-07-27 22:00:00
"R","Night",0,2024-07-27 22:00:04,2024-07-27 22:02:13,3.0190772243536,129.299999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T22:00:04Z","2024-07-27T22:02:13Z",2024-07-27 22:00:00,2024-07-27 22:00:30
"R","Night",0,2024-07-27 22:00:04,2024-07-27 22:02:13,3.0190772243536,129.299999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T22:00:04Z","2024-07-27T22:02:13Z",2024-07-27 22:00:30,2024-07-27 22:01:00
"R","Night",0,2024-07-27 22:00:04,2024-07-27 22:02:13,3.0190772243536,129.299999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T22:00:04Z","2024-07-27T22:02:13Z",2024-07-27 22:01:00,2024-07-27 22:01:30
"R","Night",0,2024-07-27 22:00:04,2024-07-27 22:02:13,3.0190772243536,129.299999999999,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T22:00:04Z","2024-07-27T22:02:13Z",2024-07-27 22:01:30,2024-07-27 22:02:00
"SU_R","Night",0,2024-07-27 22:02:13,2024-07-27 22:03:25,1,71.8000000000029,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T22:02:13Z","2024-07-27T22:03:25Z",2024-07-27 22:02:00,2024-07-27 22:02:30
"SU_R","Night",0,2024-07-27 22:02:13,2024-07-27 22:03:25,1,71.8000000000029,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T22:02:13Z","2024-07-27T22:03:25Z",2024-07-27 22:02:30,2024-07-27 22:03:00
"SU_R","Night",0,2024-07-27 22:02:13,2024-07-27 22:03:25,1,71.8000000000029,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T22:02:13Z","2024-07-27T22:03:25Z",2024-07-27 22:03:00,2024-07-27 22:03:30
"R","Night",0,2024-07-27 22:03:25,2024-07-27 22:05:04,3.77619789777981,99.2999999999993,"sun_bp24_209d_divestates_datetime.csv","bp24_209d","2024-07-27T22:03:25Z","2024-07-27T22:05:04Z",2024-07-27 22:03:30,2024-07-27 22:04:00
